en,ru,url
"Here're the girls — they wish to love,
Here're the boys — they wish to wander,
All changes in that april just unite,
Consoloidate the people with each other.
O, the new month, the new such Lord,
You seek in such a way new favour,
You may be generous in your words,
Letting amnesty to calendar.
Yes, you'll free rivers from the shackles,
Will set the distant quiet close,
A crazy will get blooming, an oldman
Will get the healing one time, certainly.
Me only won't have your mercy either,
And I'm not greedy of that luck.
You ask, but I'm late with answer,
I switch off light, my room turns dark.","Вот девочки — им хочется любви.
Вот мальчики — им хочется в походы.
В апреле изменения погоды
объединяют всех людей с людьми.
О новый месяц, новый государь,
так ищешь ты к себе расположенья,
так ты бываешь щедр на одолженья,
к амнистиям склоняя календарь.
Да, выручишь ты реки из оков,
приблизишь ты любое отдаленье,
безумному даруешь просветленье
и исцелишь недуги стариков.
Лишь мне твоей пощады не дано.
Нет алчности просить тебя об этом.
Ты спрашиваешь — медлю я с ответом
и свет гашу, и в комнате темно.",https://ruverses.com/bella-akhmadulina/april/2014/
"One time, having been tossed on the edge of all,
That was existing, I felt in my body
The presence of a shadow, that earlier
Was moving somewhere my life so firmly.
Nobody knew, the only note-book marked that,
I'd blown out candles in the moment,
Which for the speech creation were inflamed, —
They were the reason for me not to be gone.
So I was agonizing! So close stepped
To the end of suffering! No any word left outwards.
But that was only a search for the other age
By my weak soul, failed to be anyhow strong.
I started to live, longly I shall live.
But since that time I'm calling «anguish»
All the things, that failed to have a hymn,
The other ones I call — a pleasure.","Однажды, покачнувшись на краю
всего, что есть, я ощутила в теле
присутствие непоправимой тени,
куда-то прочь теснившей жизнь мою.
Никто не знал, лишь белая тетрадь
заметила, что я задула свечи,
зажженные для сотворенья речи, –
без них я не желала умирать.
Так мучилась! Так близко подошла
к скончанью мук! Не молвила ни слова.
А это просто возраста иного
искала неокрепшая душа.
Я стала жить и долго проживу.
Но с той поры я мукою земною
зову лишь то, что не воспето мною,
всё прочее – блаженством я зову.",https://ruverses.com/bella-akhmadulina/one-time-having-been-tossed-on-the-edge-of-all/2273/
"And in conclusion I will say,
Farewell, don’t pledge your love in vanity.
My mind’s away, or on its way
Towards the higher loss of sanity.
How loved was I? — You toyed with my
Mortality — that does not matter.
How loved was I? — You made me die,
But you could make me die much better.
O brutal miss… You’ll never be
Forgiven. Flesh is animated;
It roams about, it still can see —
Except my body is vacated.
The temple pulse still handles well
Its little work; but hands subsided
And like a flock, the sounds and smells
Take off, diagonally guided.","А напоследок я скажу:
прощай, любить не обязуйся.
С ума схожу. Иль восхожу
к высокой степени безумства.
Как ты любил? — ты пригубил
погибели. Не в этом дело.
Как ты любил? — ты погубил,
но погубил так неумело.
Жестокость промаха... О, нет
тебе прощенья. Живо тело
и бродит, видит белый свет,
но тело мое опустело.
Работу малую висок
еще вершит. Но пали руки,
и стайкою, наискосок,
уходят запахи и звуки.",https://ruverses.com/bella-akhmadulina/farewell/366/
"And I shall tell you at the end:
farewell, don’t pledge self to love, helpless.   
I go mad, or just ascend 
to the high echelon of madness.
How had you loved? — You’d put aside
even the Death. But ‘tis not matter.
How had you loved? You’d done that right,
but you had had to do that better.
Hell of a blunder! I shall not
Forgive you else. It lives — my body —
it roams, sees the real world,
but just with emptiness it’s loaded.
My mind yet makes its scanty work,
But arms had helplessly felled down,
and, likewise a small airy flock,
vanish aslant all smells and sounds.","А напоследок я скажу:
прощай, любить не обязуйся.
С ума схожу. Иль восхожу
к высокой степени безумства.
Как ты любил? — ты пригубил
погибели. Не в этом дело.
Как ты любил? — ты погубил,
но погубил так неумело.
Жестокость промаха... О, нет
тебе прощенья. Живо тело
и бродит, видит белый свет,
но тело мое опустело.
Работу малую висок
еще вершит. Но пали руки,
и стайкою, наискосок,
уходят запахи и звуки.",https://ruverses.com/bella-akhmadulina/farewell/5223/
"The rules of winter we obey.
We roll a snowball and run after,
Acclaim its growth with peals of laughter,
And brush the surplus snow away.
As if misfortune were in view,
The people passing by assemble
Along the fence with lips atremble
To watch what you and I shall do.
We make a snowman — that is all!
O what a triumph when from under
Your hands appears the chosen wonder,
To your prescription, stout and tall!
You say: ""Just look what I can do!""
I notice with what skill and passion
From formlessness new form you fashion
And say: ""I love you, I love you!""
With what exactness snow can trace
The very features we intended! 
hen suddenly I see resplendent,
The sidelong profile of your face.
Scorning the crowd we walk away
Across the yard with self-possession.
With such a child's intent expression
May you, beloved, always play!
To his long-lasting labour yield,
O handiwork of my beloved!
Grant the reward a child discovers
On painting flowers in a field!","Мы соблюдаем правила зимы.
Играем мы, не уступая смеху
и придавая очертанья снегу,
приподнимаем белый снег с земли.
И будто бы предчувствуя беду,
прохожие толпятся у забора,
снедает их тяжелая забота:
а что с тобой имеем мы в виду?
Мы бабу лепим — только и всего.
О, это торжество и удивленье,
когда и высота и удлиненье
зависят от движенья твоего.
Ты говоришь: — Смотри, как я леплю. —
Действительно, как хорошо ты лепишь
и форму от бесформенности лечишь.
Я говорю: — Смотри, как я люблю.
Снег уточняет все свои черты
и слушается нашего приказа.
И вдруг я замечаю, как прекрасно
лицо, что к снегу обращаешь ты.
Проходим мы по белому двору,
прохожих мимо, с выраженьем дерзким.
С лицом таким же пристальным и детским,
любимый мой, всегда играй в игру.
Поддайся его долгому труду,
о моего любимого работа!
Даруй ему удачливость ребенка,
рисующего домик и трубу.",https://ruverses.com/bella-akhmadulina/december/1303/
"There he comes up to soda water booth
As if it were a real clockwork toy,
An arrogant sophisticated boy,
A favourite of slot machines, like youth.
Then, the conceited fantasist first-class, 
Inserts a coin into the slot, and putting
His cheek to tender splashes softly shooting,
The fountain he catches with the glass.
Oh, how I wish I had his self-esteem
And simple secrecy of familiarity!
No, I do not deserve such act of charity; 
Let it get spilled beside me in a stream.
Meanwhile the kid, concerned with marvel,
Carries the glass of seven facets in his palm,
And the reflection falls upon the gravel,
And badly hurts, without meaning harm.
A bit afraid, I join the game at last,
And with a blissful feeling, seeing the risk
I yield to the temptation of the disk,
My heart stops beating, and I take the glass.
Then, livening up from silver chains, a pool
Comes into being, emerging sweet and salty,
Filled with the breath of unfamiliar quality
And multitude of bubbles, fresh and cool.
The rainbows which came out, all the better,
Transfix the sky in momentary sweetness,
And now with tickling, gentle and solicitous,
The tongue tries all the seven tastes of spectre.
The soul of the machine, so dark and drab,
Looks in a kindly outmoded fashion, and
Like peasant woman, cool-headed and dispassionate,
Might give a wanderer to drink from wooden cup.","Вот к будке с газированной водой,
всех автоматов баловень надменный,
таинственный ребенок современный
подходит, как к игрушке заводной.
Затем, самонадеянный фантаст,
монету влажную он опускает в щелку,
и, нежным брызгам подставляя щеку,
стаканом ловит розовый фонтан.
О, мне б его уверенность на миг
и фамильярность с тайною простою!
Но нет, я этой милости не стою,
пускай прольется мимо рук моих.
А мальчуган, причастный чудесам,
несет в ладони семь стеклянных граней,
и отблеск их летит на красный гравий
и больно ударяет по глазам.
Робея, я сама вхожу в игру
и поддаюсь с блаженным чувством риска
соблазну металлического диска,
и замираю, и стакан беру.
Воспрянув из серебряных оков,
родится омут сладкий и соленый,
неведомым дыханьем населенный
и свежей толчеею пузырьков.
Все радуги, возникшие из них,
пронзают небо в сладости короткой,
и вот уже, разнеженный щекоткой,
семь вкусов спектра пробует язык.
И автомата темная душа
взирает с добротою старомодной,
словно крестьянка, что рукой холодной
даст путнику напиться из ковша.",https://ruverses.com/bella-akhmadulina/soda-water/
"And finally I’ll say goodbye.
Don’t feel you have to love.
I’m chattering, crazy,
or maybe coming into a crazier kind of peace.
How you loved! Your lips just grazing over disaster,
tasting nothing. But that doesn’t matter.
How you loved! How you destroyed!
Offhandedly, like a great pale curious boy.
O coldness of failure, cold certainty,
there’s no settling with you. The body
wanders around, sees light; sun and moon
shine through the glass pane.
The empty body goes on with its little task.
But the hands fall light and slack,
and like a small flock, sideways,
all sounds and smells graze off away.","А напоследок я скажу:
прощай, любить не обязуйся.
С ума схожу. Иль восхожу
к высокой степени безумства.
Как ты любил? — ты пригубил
погибели. Не в этом дело.
Как ты любил? — ты погубил,
но погубил так неумело.
Жестокость промаха... О, нет
тебе прощенья. Живо тело
и бродит, видит белый свет,
но тело мое опустело.
Работу малую висок
еще вершит. Но пали руки,
и стайкою, наискосок,
уходят запахи и звуки.",https://ruverses.com/bella-akhmadulina/farewell/9401/
"We now observe the rules of winter,
and on the snow impose design
and, in play restraining laughter,
we scoop the white snow from the ground.
And then, as if foreseeing ill,
pedestrians crowd about the fence;
an anxious question gnaws at them:
what are they doing, this odd couple?
We’re making a snowman — that is all.
We are triumphant and amazed
when tapering height and breadth depend
on every movement that we make.
You say: “Just look how well I mold.”
You are so excellent at this —
to formlessness imparting form.
I answer: “Look, how much I love.”
Obedient to our least command,
snow gives precision to your features.
I then detect the beauty of
your face as you bend to the snow.
Past all these people then we stride
out of the snow, our eyes defiant.
When playing games, my love, your features
should always be as childlike and intent.
To his continued labor try to yield,
O work that my beloved does!
Grant him the fluency of a child
who draws a chimney and a house.","Мы соблюдаем правила зимы.
Играем мы, не уступая смеху
и придавая очертанья снегу,
приподнимаем белый снег с земли.
И будто бы предчувствуя беду,
прохожие толпятся у забора,
снедает их тяжелая забота:
а что с тобой имеем мы в виду?
Мы бабу лепим — только и всего.
О, это торжество и удивленье,
когда и высота и удлиненье
зависят от движенья твоего.
Ты говоришь: — Смотри, как я леплю. —
Действительно, как хорошо ты лепишь
и форму от бесформенности лечишь.
Я говорю: — Смотри, как я люблю.
Снег уточняет все свои черты
и слушается нашего приказа.
И вдруг я замечаю, как прекрасно
лицо, что к снегу обращаешь ты.
Проходим мы по белому двору,
прохожих мимо, с выраженьем дерзким.
С лицом таким же пристальным и детским,
любимый мой, всегда играй в игру.
Поддайся его долгому труду,
о моего любимого работа!
Даруй ему удачливость ребенка,
рисующего домик и трубу.",https://ruverses.com/bella-akhmadulina/december/8957/
"The grass is deep and damp
when you step off the porch.
I’m holding another’s son,
the image of his father.
I hold him clumsily
and high, and say: “Look there!
Do you see the boat
that is all blue inside!
“We’ll open my table drawer,
and take some nuts and candy.
Let’s go and see what rivers
are to be found on earth.
“There is one funny river.
It flows a long long way.
Most likely it’s a mixture
of running milk and water.
“In its swirling depths there is
no lack of sugar fish.”
But as they stare at you and me,
your mama’s eyebrows twitch.
We can’t now run away;
we’ll never see those rivers.
The son will be put to bed
most firmly after dinner.
Windows, close up tight!
Lamp, stop burning bright!
And the son will dream of a boat
that is all blue inside.","В траве глубоко и сыро,
если шагнуть с крыльца.
Держу я чужого сына,
похожего на отца.
Держу высоко, неловко
и говорю: «Смотри!
Видишь, какая лодка,
синяя изнутри!
Возьмем леденцы, орехи,
что у меня в столе.
Посмотрим, какие реки
водятся на земле.
Есть и река смешная.
Она течет далеко.
Наверно, она смешала
воду и молоко.
Сахарных рыб немало
в гуще ее рябой…»
Но бровью поводит мама,
глядя на нас с тобой.
Нам не устроить побега.
Речек не увидать.
Сына после обеда
строго уложат спать.
Окна, закройтесь плотно,
лампочка, не гори!
А сыну приснится лодка,
синяя изнутри.",https://ruverses.com/bella-akhmadulina/the-boat/
"I watch the scooter's flight
And feel my envy growing!
My eyes are hot and bright
With summer's quick tears flowing.
A girl with winning smile
Clings closely to the rider.
A humpy sluggish snail
Do I appear beside her.
Farewell! Ride at your ease
To where green summits glimmer.
Look, in your shameless knees
Two blazing rainbows shimmer.
Your body through the coat
Shines like a vase-clad flower.
A strange cry from my throat
Erupts with sudden power.
How soft the song you trill!
How simple the emotion!
My immobility
Matches your fleeting :notion!
You ride your swing so high,
No dizziness discerning,
For on the other side
My swing is fast returning.
When all sound here is dead,
Far fields still hear you scutter.
How rude my heavy tread!
How light your green wings' flutter!
Speed on! Here I shall wait,
Talk fast! Dumb shall I be.
So shall my pose sedate
Redeem your levity.","Завиден мне полет твоих колес,
о мотороллер розового цвета!
Слежу за ним, не унимая слез,
что льют без повода в начале лета.
И девочке, припавшей к седоку
с ликующей и гибельной улыбкой,
кажусь я приникающей к листку,
согбенной и медлительной улиткой.
Прощай! Твой путь лежит поверх меня
и меркнет там, в зеленых отдаленьях.
Две радуги, два неба, два огня,
бесстыдница, горят в твоих коленях.
И тело твое светится сквозъ плащ,
как стебель тонкий сквозь стекло и воду.
Вдруг из меня какой-то странный плач
выпархивает, пискнув, на свободу.
Так слабенький твой голосок поет,
и песенки мотив так прост и вечен.
Но, видишь ли, веселый твой полет
недвижностью моей уравновешен.
Затем твои качели высоки
и не опасно головокруженье,
что по другую сторону доски
я делаю обратное движенье.
Пока ко мне нисходит тишина,
твой шум летит в лужайках отдаленных.
Пока моя походка тяжела,
подъемлешь ты два крылышка зеленых.
Так проносись!- покуда я стою.
Так лепечи!- покуда я немею.
Всю легкость поднебесную твою
я искупаю тяжестью своею.",https://ruverses.com/bella-akhmadulina/scooter/
